ExtCode	DetCode	ResCode	ResName
102	98	254	"DICOFOL, P,P'-"
103	98	254	"DICOFOL, P,P'-"
042	98	254	"DICOFOL, P,P'-"
111	98	254	"DICOFOL, P,P'-"
012	98	254	"DICOFOL, P,P'-"
470	98	254	"DICOFOL, P,P'-"
628	98	254	"DICOFOL, P,P'-"
631	98	254	"DICOFOL, P,P'-"
110	98	254	"DICOFOL, P,P'-"
038	98	254	"DICOFOL, P,P'-"
017	98	254	"DICOFOL, P,P'-"
629	98	254	"DICOFOL, P,P'-"
009	98	254	"DICOFOL, P,P'-"
015	98	254	"DICOFOL, P,P'-"
008	98	254	"DICOFOL, P,P'-"
003	98	254	"DICOFOL, P,P'-"
002	98	254	"DICOFOL, P,P'-"
011	98	254	"DICOFOL, P,P'-"
034	98	254	"DICOFOL, P,P'-"
011	98	143	HEPTACHLOR EPOXIDE
030	98	143	HEPTACHLOR EPOXIDE
029	98	143	HEPTACHLOR EPOXIDE
027	98	143	HEPTACHLOR EPOXIDE
026	98	143	HEPTACHLOR EPOXIDE
025	98	143	HEPTACHLOR EPOXIDE
024	98	143	HEPTACHLOR EPOXIDE
017	98	143	HEPTACHLOR EPOXIDE
037	98	143	HEPTACHLOR EPOXIDE
012	98	143	HEPTACHLOR EPOXIDE
631	98	143	HEPTACHLOR EPOXIDE
009	98	143	HEPTACHLOR EPOXIDE
008	98	143	HEPTACHLOR EPOXIDE
007	98	143	HEPTACHLOR EPOXIDE
006	98	143	HEPTACHLOR EPOXIDE
005	98	143	HEPTACHLOR EPOXIDE
003	98	143	HEPTACHLOR EPOXIDE
002	98	143	HEPTACHLOR EPOXIDE
015	98	143	HEPTACHLOR EPOXIDE
056	98	143	HEPTACHLOR EPOXIDE
470	98	143	HEPTACHLOR EPOXIDE
111	98	143	HEPTACHLOR EPOXIDE
110	98	143	HEPTACHLOR EPOXIDE
109	98	143	HEPTACHLOR EPOXIDE
106	98	143	HEPTACHLOR EPOXIDE
105	98	143	HEPTACHLOR EPOXIDE
103	98	143	HEPTACHLOR EPOXIDE
033	98	143	HEPTACHLOR EPOXIDE
101	98	143	HEPTACHLOR EPOXIDE
001	98	143	HEPTACHLOR EPOXIDE
055	98	143	HEPTACHLOR EPOXIDE
049	98	143	HEPTACHLOR EPOXIDE
048	98	143	HEPTACHLOR EPOXIDE
047	98	143	HEPTACHLOR EPOXIDE
045	98	143	HEPTACHLOR EPOXIDE
042	98	143	HEPTACHLOR EPOXIDE
034	98	143	HEPTACHLOR EPOXIDE
628	98	143	HEPTACHLOR EPOXIDE
102	98	143	HEPTACHLOR EPOXIDE
038	98	143	HEPTACHLOR EPOXIDE
629	98	B74	Total Chlorfenvinphos
628	98	B74	Total Chlorfenvinphos
631	98	B74	Total Chlorfenvinphos
628	98	C14	Methoprene
628	98	D18	PRALLETHRIN
002	98	911	"DDE, O,P'-"
010	98	911	"DDE, O,P'-"
004	98	911	"DDE, O,P'-"
038	98	911	"DDE, O,P'-"
037	98	911	"DDE, O,P'-"
034	98	911	"DDE, O,P'-"
017	98	911	"DDE, O,P'-"
015	98	911	"DDE, O,P'-"
045	98	911	"DDE, O,P'-"
011	98	911	"DDE, O,P'-"
049	98	911	"DDE, O,P'-"
009	98	911	"DDE, O,P'-"
008	98	911	"DDE, O,P'-"
007	98	911	"DDE, O,P'-"
006	98	911	"DDE, O,P'-"
005	98	911	"DDE, O,P'-"
003	98	911	"DDE, O,P'-"
001	98	911	"DDE, O,P'-"
012	98	911	"DDE, O,P'-"
106	98	911	"DDE, O,P'-"
629	98	911	"DDE, O,P'-"
628	98	911	"DDE, O,P'-"
470	98	911	"DDE, O,P'-"
111	98	911	"DDE, O,P'-"
110	98	911	"DDE, O,P'-"
109	98	911	"DDE, O,P'-"
042	98	911	"DDE, O,P'-"
107	98	911	"DDE, O,P'-"
631	98	911	"DDE, O,P'-"
105	98	911	"DDE, O,P'-"
104	98	911	"DDE, O,P'-"
103	98	911	"DDE, O,P'-"
102	98	911	"DDE, O,P'-"
101	98	911	"DDE, O,P'-"
055	98	911	"DDE, O,P'-"
050	98	911	"DDE, O,P'-"
108	98	911	"DDE, O,P'-"
628	98	C55	Mepanipyrim
631	98	C55	Mepanipyrim
038	98	236	Fenamiphos
050	98	236	Fenamiphos
056	98	236	Fenamiphos
628	98	236	Fenamiphos
631	98	236	Fenamiphos
015	98	236	Fenamiphos
038	98	224	PROFENOFOS
628	98	224	PROFENOFOS
470	98	224	PROFENOFOS
050	98	224	PROFENOFOS
111	98	224	PROFENOFOS
103	98	224	PROFENOFOS
056	98	224	PROFENOFOS
048	98	224	PROFENOFOS
039	98	224	PROFENOFOS
631	98	224	PROFENOFOS
017	98	224	PROFENOFOS
015	98	224	PROFENOFOS
009	98	224	PROFENOFOS
003	98	224	PROFENOFOS
045	98	224	PROFENOFOS
631	98	B42	KRESOXIM-METHYL
006	98	B42	KRESOXIM-METHYL
015	98	B42	KRESOXIM-METHYL
009	98	B42	KRESOXIM-METHYL
038	98	B42	KRESOXIM-METHYL
106	98	B42	KRESOXIM-METHYL
103	98	B42	KRESOXIM-METHYL
111	98	B42	KRESOXIM-METHYL
628	98	B42	KRESOXIM-METHYL
012	98	B42	KRESOXIM-METHYL
003	98	B42	KRESOXIM-METHYL
002	98	034	ENDRIN
027	98	034	ENDRIN
048	98	034	ENDRIN
631	98	034	ENDRIN
628	98	034	ENDRIN
470	98	034	ENDRIN
111	98	034	ENDRIN
003	98	034	ENDRIN
110	98	034	ENDRIN
106	98	034	ENDRIN
105	98	034	ENDRIN
103	98	034	ENDRIN
102	98	034	ENDRIN
056	98	034	ENDRIN
055	98	034	ENDRIN
017	98	034	ENDRIN
049	98	034	ENDRIN
005	98	034	ENDRIN
047	98	034	ENDRIN
045	98	034	ENDRIN
042	98	034	ENDRIN
038	98	034	ENDRIN
034	98	034	ENDRIN
033	98	034	ENDRIN
026	98	034	ENDRIN
015	98	034	ENDRIN
012	98	034	ENDRIN
011	98	034	ENDRIN
009	98	034	ENDRIN
008	98	034	ENDRIN
050	98	034	ENDRIN
006	98	034	ENDRIN
629	98	902	ENDOSULFAN SULFATE
631	98	902	ENDOSULFAN SULFATE
003	98	902	ENDOSULFAN SULFATE
105	98	902	ENDOSULFAN SULFATE
042	98	902	ENDOSULFAN SULFATE
106	98	902	ENDOSULFAN SULFATE
111	98	902	ENDOSULFAN SULFATE
470	98	902	ENDOSULFAN SULFATE
628	98	902	ENDOSULFAN SULFATE
103	98	902	ENDOSULFAN SULFATE
056	98	902	ENDOSULFAN SULFATE
045	98	902	ENDOSULFAN SULFATE
005	98	902	ENDOSULFAN SULFATE
038	98	902	ENDOSULFAN SULFATE
034	98	902	ENDOSULFAN SULFATE
017	98	902	ENDOSULFAN SULFATE
015	98	902	ENDOSULFAN SULFATE
012	98	902	ENDOSULFAN SULFATE
011	98	902	ENDOSULFAN SULFATE
009	98	902	ENDOSULFAN SULFATE
006	98	902	ENDOSULFAN SULFATE
050	98	902	ENDOSULFAN SULFATE
628	98	C74	Fluopicolide
629	98	506	TRIPHENYL PHOSPHATE
631	98	506	TRIPHENYL PHOSPHATE
628	98	506	TRIPHENYL PHOSPHATE
470	98	506	TRIPHENYL PHOSPHATE
015	98	506	TRIPHENYL PHOSPHATE
631	98	556	RESMETHRIN
628	98	556	RESMETHRIN
628	98	947	TETRAMETHRIN
631	98	947	TETRAMETHRIN
009	98	B85	Spirodiclofen
012	98	B85	Spirodiclofen
628	98	B85	Spirodiclofen
631	98	B85	Spirodiclofen
111	98	B85	Spirodiclofen
110	98	781	CYFLUTHRIN
628	98	781	CYFLUTHRIN
111	98	781	CYFLUTHRIN
631	98	781	CYFLUTHRIN
050	98	781	CYFLUTHRIN
042	98	781	CYFLUTHRIN
038	98	781	CYFLUTHRIN
034	98	781	CYFLUTHRIN
015	98	781	CYFLUTHRIN
009	98	781	CYFLUTHRIN
008	98	781	CYFLUTHRIN
470	98	781	CYFLUTHRIN
631	98	C12	Indoxacarb
628	98	C12	Indoxacarb
631	98	B86	cis-dimethomorph
628	98	B86	cis-dimethomorph
038	98	B86	cis-dimethomorph
015	98	B86	cis-dimethomorph
631	45	B86	cis-dimethomorph
628	45	B86	cis-dimethomorph
038	45	B86	cis-dimethomorph
015	45	B86	cis-dimethomorph
631	48	B86	cis-dimethomorph
628	48	B86	cis-dimethomorph
038	48	B86	cis-dimethomorph
015	48	B86	cis-dimethomorph
628	98	B87	trans-dimethomorph
631	98	B87	trans-dimethomorph
015	98	B87	trans-dimethomorph
038	98	B87	trans-dimethomorph
628	45	B87	trans-dimethomorph
631	45	B87	trans-dimethomorph
015	45	B87	trans-dimethomorph
038	45	B87	trans-dimethomorph
628	48	B87	trans-dimethomorph
631	48	B87	trans-dimethomorph
015	48	B87	trans-dimethomorph
038	48	B87	trans-dimethomorph
038	02	C77	Isocarbophos
628	02	C77	Isocarbophos
629	02	C77	Isocarbophos
631	02	C77	Isocarbophos
038	45	C77	Isocarbophos
628	45	C77	Isocarbophos
629	45	C77	Isocarbophos
631	45	C77	Isocarbophos
038	47	C77	Isocarbophos
628	47	C77	Isocarbophos
629	47	C77	Isocarbophos
631	47	C77	Isocarbophos
038	48	C77	Isocarbophos
628	48	C77	Isocarbophos
629	48	C77	Isocarbophos
631	48	C77	Isocarbophos
038	46	C77	Isocarbophos
628	46	C77	Isocarbophos
629	46	C77	Isocarbophos
631	46	C77	Isocarbophos
631	02	247	PHOXIM
628	02	247	PHOXIM
629	98	B49	(Z)-Azoxystrobin
631	98	B49	(Z)-Azoxystrobin
015	98	B49	(Z)-Azoxystrobin
038	98	B49	(Z)-Azoxystrobin
009	98	B49	(Z)-Azoxystrobin
628	98	B49	(Z)-Azoxystrobin
050	98	B49	(Z)-Azoxystrobin
629	48	B49	(Z)-Azoxystrobin
631	48	B49	(Z)-Azoxystrobin
015	48	B49	(Z)-Azoxystrobin
038	48	B49	(Z)-Azoxystrobin
009	48	B49	(Z)-Azoxystrobin
628	48	B49	(Z)-Azoxystrobin
050	48	B49	(Z)-Azoxystrobin
050	98	B50	(E)-Azoxystrobin
015	98	B50	(E)-Azoxystrobin
628	98	B50	(E)-Azoxystrobin
009	98	B50	(E)-Azoxystrobin
631	98	B50	(E)-Azoxystrobin
629	98	B50	(E)-Azoxystrobin
038	98	B50	(E)-Azoxystrobin
050	48	B50	(E)-Azoxystrobin
015	48	B50	(E)-Azoxystrobin
628	48	B50	(E)-Azoxystrobin
009	48	B50	(E)-Azoxystrobin
631	48	B50	(E)-Azoxystrobin
629	48	B50	(E)-Azoxystrobin
038	48	B50	(E)-Azoxystrobin
631	48	D02	SPINOSYN A
631	48	D02	SPINOSYN A
631	48	D03	SPINOSYN D
631	48	D03	SPINOSYN D
050	46	B50	(E)-Azoxystrobin
015	46	B50	(E)-Azoxystrobin
628	46	B50	(E)-Azoxystrobin
009	46	B50	(E)-Azoxystrobin
631	46	B50	(E)-Azoxystrobin
629	46	B50	(E)-Azoxystrobin
038	46	B50	(E)-Azoxystrobin
629	46	B49	(Z)-Azoxystrobin
631	46	B49	(Z)-Azoxystrobin
015	46	B49	(Z)-Azoxystrobin
038	46	B49	(Z)-Azoxystrobin
009	46	B49	(Z)-Azoxystrobin
628	46	B49	(Z)-Azoxystrobin
050	46	B49	(Z)-Azoxystrobin
631	48	D10	DIAFENTHIURON
628	01	006	"BHC; SEE 903, 904, 905, 050"
631	01	006	"BHC; SEE 903, 904, 905, 050"
628	05	006	"BHC; SEE 903, 904, 905, 050"
631	05	006	"BHC; SEE 903, 904, 905, 050"
628	08	006	"BHC; SEE 903, 904, 905, 050"
631	08	006	"BHC; SEE 903, 904, 905, 050"
628	17	006	"BHC; SEE 903, 904, 905, 050"
631	17	006	"BHC; SEE 903, 904, 905, 050"
628	40	006	"BHC; SEE 903, 904, 905, 050"
631	40	006	"BHC; SEE 903, 904, 905, 050"
628	43	006	"BHC; SEE 903, 904, 905, 050"
631	43	006	"BHC; SEE 903, 904, 905, 050"
628	45	006	"BHC; SEE 903, 904, 905, 050"
631	45	006	"BHC; SEE 903, 904, 905, 050"
056	01	055	METHOXYCHLOR
055	01	055	METHOXYCHLOR
011	01	055	METHOXYCHLOR
042	01	055	METHOXYCHLOR
038	01	055	METHOXYCHLOR
034	01	055	METHOXYCHLOR
015	01	055	METHOXYCHLOR
012	01	055	METHOXYCHLOR
050	01	055	METHOXYCHLOR
009	01	055	METHOXYCHLOR
008	01	055	METHOXYCHLOR
001	01	055	METHOXYCHLOR
006	01	055	METHOXYCHLOR
005	01	055	METHOXYCHLOR
003	01	055	METHOXYCHLOR
002	01	055	METHOXYCHLOR
103	01	055	METHOXYCHLOR
628	01	055	METHOXYCHLOR
007	01	055	METHOXYCHLOR
470	01	055	METHOXYCHLOR
102	01	055	METHOXYCHLOR
101	01	055	METHOXYCHLOR
629	01	055	METHOXYCHLOR
628	01	055	METHOXYCHLOR
631	01	055	METHOXYCHLOR
111	01	055	METHOXYCHLOR
110	01	055	METHOXYCHLOR
109	01	055	METHOXYCHLOR
106	01	055	METHOXYCHLOR
105	01	055	METHOXYCHLOR
631	01	055	METHOXYCHLOR
056	05	055	METHOXYCHLOR
055	05	055	METHOXYCHLOR
011	05	055	METHOXYCHLOR
042	05	055	METHOXYCHLOR
038	05	055	METHOXYCHLOR
034	05	055	METHOXYCHLOR
015	05	055	METHOXYCHLOR
012	05	055	METHOXYCHLOR
050	05	055	METHOXYCHLOR
009	05	055	METHOXYCHLOR
008	05	055	METHOXYCHLOR
001	05	055	METHOXYCHLOR
006	05	055	METHOXYCHLOR
005	05	055	METHOXYCHLOR
003	05	055	METHOXYCHLOR
002	05	055	METHOXYCHLOR
103	05	055	METHOXYCHLOR
628	05	055	METHOXYCHLOR
007	05	055	METHOXYCHLOR
470	05	055	METHOXYCHLOR
102	05	055	METHOXYCHLOR
101	05	055	METHOXYCHLOR
629	05	055	METHOXYCHLOR
628	05	055	METHOXYCHLOR
631	05	055	METHOXYCHLOR
111	05	055	METHOXYCHLOR
110	05	055	METHOXYCHLOR
109	05	055	METHOXYCHLOR
106	05	055	METHOXYCHLOR
105	05	055	METHOXYCHLOR
631	05	055	METHOXYCHLOR
056	40	055	METHOXYCHLOR
055	40	055	METHOXYCHLOR
011	40	055	METHOXYCHLOR
042	40	055	METHOXYCHLOR
038	40	055	METHOXYCHLOR
034	40	055	METHOXYCHLOR
015	40	055	METHOXYCHLOR
012	40	055	METHOXYCHLOR
050	40	055	METHOXYCHLOR
009	40	055	METHOXYCHLOR
008	40	055	METHOXYCHLOR
001	40	055	METHOXYCHLOR
006	40	055	METHOXYCHLOR
005	40	055	METHOXYCHLOR
003	40	055	METHOXYCHLOR
002	40	055	METHOXYCHLOR
103	40	055	METHOXYCHLOR
628	40	055	METHOXYCHLOR
007	40	055	METHOXYCHLOR
470	40	055	METHOXYCHLOR
102	40	055	METHOXYCHLOR
101	40	055	METHOXYCHLOR
629	40	055	METHOXYCHLOR
628	40	055	METHOXYCHLOR
631	40	055	METHOXYCHLOR
111	40	055	METHOXYCHLOR
110	40	055	METHOXYCHLOR
109	40	055	METHOXYCHLOR
106	40	055	METHOXYCHLOR
105	40	055	METHOXYCHLOR
631	40	055	METHOXYCHLOR
056	45	055	METHOXYCHLOR
055	45	055	METHOXYCHLOR
011	45	055	METHOXYCHLOR
042	45	055	METHOXYCHLOR
038	45	055	METHOXYCHLOR
034	45	055	METHOXYCHLOR
015	45	055	METHOXYCHLOR
012	45	055	METHOXYCHLOR
050	45	055	METHOXYCHLOR
009	45	055	METHOXYCHLOR
008	45	055	METHOXYCHLOR
001	45	055	METHOXYCHLOR
006	45	055	METHOXYCHLOR
005	45	055	METHOXYCHLOR
003	45	055	METHOXYCHLOR
002	45	055	METHOXYCHLOR
103	45	055	METHOXYCHLOR
628	45	055	METHOXYCHLOR
007	45	055	METHOXYCHLOR
470	45	055	METHOXYCHLOR
102	45	055	METHOXYCHLOR
101	45	055	METHOXYCHLOR
629	45	055	METHOXYCHLOR
628	45	055	METHOXYCHLOR
631	45	055	METHOXYCHLOR
111	45	055	METHOXYCHLOR
110	45	055	METHOXYCHLOR
109	45	055	METHOXYCHLOR
106	45	055	METHOXYCHLOR
105	45	055	METHOXYCHLOR
631	45	055	METHOXYCHLOR
629	01	115	"ENDOSULFAN; SEE 900, 901, 902"
631	01	115	"ENDOSULFAN; SEE 900, 901, 902"
628	01	115	"ENDOSULFAN; SEE 900, 901, 902"
470	01	115	"ENDOSULFAN; SEE 900, 901, 902"
111	01	115	"ENDOSULFAN; SEE 900, 901, 902"
017	01	115	"ENDOSULFAN; SEE 900, 901, 902"
110	01	115	"ENDOSULFAN; SEE 900, 901, 902"
009	01	115	"ENDOSULFAN; SEE 900, 901, 902"
037	01	115	"ENDOSULFAN; SEE 900, 901, 902"
050	01	115	"ENDOSULFAN; SEE 900, 901, 902"
028	01	115	"ENDOSULFAN; SEE 900, 901, 902"
631	01	115	"ENDOSULFAN; SEE 900, 901, 902"
628	01	115	"ENDOSULFAN; SEE 900, 901, 902"
002	01	115	"ENDOSULFAN; SEE 900, 901, 902"
003	01	115	"ENDOSULFAN; SEE 900, 901, 902"
005	01	115	"ENDOSULFAN; SEE 900, 901, 902"
106	01	115	"ENDOSULFAN; SEE 900, 901, 902"
008	01	115	"ENDOSULFAN; SEE 900, 901, 902"
011	01	115	"ENDOSULFAN; SEE 900, 901, 902"
050	01	115	"ENDOSULFAN; SEE 900, 901, 902"
105	01	115	"ENDOSULFAN; SEE 900, 901, 902"
103	01	115	"ENDOSULFAN; SEE 900, 901, 902"
102	01	115	"ENDOSULFAN; SEE 900, 901, 902"
006	01	115	"ENDOSULFAN; SEE 900, 901, 902"
056	01	115	"ENDOSULFAN; SEE 900, 901, 902"
012	01	115	"ENDOSULFAN; SEE 900, 901, 902"
045	01	115	"ENDOSULFAN; SEE 900, 901, 902"
042	01	115	"ENDOSULFAN; SEE 900, 901, 902"
038	01	115	"ENDOSULFAN; SEE 900, 901, 902"
034	01	115	"ENDOSULFAN; SEE 900, 901, 902"
015	01	115	"ENDOSULFAN; SEE 900, 901, 902"
015	01	115	"ENDOSULFAN; SEE 900, 901, 902"
629	05	115	"ENDOSULFAN; SEE 900, 901, 902"
631	05	115	"ENDOSULFAN; SEE 900, 901, 902"
628	05	115	"ENDOSULFAN; SEE 900, 901, 902"
470	05	115	"ENDOSULFAN; SEE 900, 901, 902"
111	05	115	"ENDOSULFAN; SEE 900, 901, 902"
017	05	115	"ENDOSULFAN; SEE 900, 901, 902"
110	05	115	"ENDOSULFAN; SEE 900, 901, 902"
009	05	115	"ENDOSULFAN; SEE 900, 901, 902"
037	05	115	"ENDOSULFAN; SEE 900, 901, 902"
050	05	115	"ENDOSULFAN; SEE 900, 901, 902"
028	05	115	"ENDOSULFAN; SEE 900, 901, 902"
631	05	115	"ENDOSULFAN; SEE 900, 901, 902"
628	05	115	"ENDOSULFAN; SEE 900, 901, 902"
002	05	115	"ENDOSULFAN; SEE 900, 901, 902"
003	05	115	"ENDOSULFAN; SEE 900, 901, 902"
005	05	115	"ENDOSULFAN; SEE 900, 901, 902"
106	05	115	"ENDOSULFAN; SEE 900, 901, 902"
008	05	115	"ENDOSULFAN; SEE 900, 901, 902"
011	05	115	"ENDOSULFAN; SEE 900, 901, 902"
050	05	115	"ENDOSULFAN; SEE 900, 901, 902"
105	05	115	"ENDOSULFAN; SEE 900, 901, 902"
103	05	115	"ENDOSULFAN; SEE 900, 901, 902"
102	05	115	"ENDOSULFAN; SEE 900, 901, 902"
006	05	115	"ENDOSULFAN; SEE 900, 901, 902"
056	05	115	"ENDOSULFAN; SEE 900, 901, 902"
012	05	115	"ENDOSULFAN; SEE 900, 901, 902"
045	05	115	"ENDOSULFAN; SEE 900, 901, 902"
042	05	115	"ENDOSULFAN; SEE 900, 901, 902"
038	05	115	"ENDOSULFAN; SEE 900, 901, 902"
034	05	115	"ENDOSULFAN; SEE 900, 901, 902"
015	05	115	"ENDOSULFAN; SEE 900, 901, 902"
015	05	115	"ENDOSULFAN; SEE 900, 901, 902"
629	40	115	"ENDOSULFAN; SEE 900, 901, 902"
631	40	115	"ENDOSULFAN; SEE 900, 901, 902"
628	40	115	"ENDOSULFAN; SEE 900, 901, 902"
470	40	115	"ENDOSULFAN; SEE 900, 901, 902"
111	40	115	"ENDOSULFAN; SEE 900, 901, 902"
017	40	115	"ENDOSULFAN; SEE 900, 901, 902"
110	40	115	"ENDOSULFAN; SEE 900, 901, 902"
009	40	115	"ENDOSULFAN; SEE 900, 901, 902"
037	40	115	"ENDOSULFAN; SEE 900, 901, 902"
050	40	115	"ENDOSULFAN; SEE 900, 901, 902"
028	40	115	"ENDOSULFAN; SEE 900, 901, 902"
631	40	115	"ENDOSULFAN; SEE 900, 901, 902"
628	40	115	"ENDOSULFAN; SEE 900, 901, 902"
002	40	115	"ENDOSULFAN; SEE 900, 901, 902"
003	40	115	"ENDOSULFAN; SEE 900, 901, 902"
005	40	115	"ENDOSULFAN; SEE 900, 901, 902"
106	40	115	"ENDOSULFAN; SEE 900, 901, 902"
008	40	115	"ENDOSULFAN; SEE 900, 901, 902"
011	40	115	"ENDOSULFAN; SEE 900, 901, 902"
050	40	115	"ENDOSULFAN; SEE 900, 901, 902"
105	40	115	"ENDOSULFAN; SEE 900, 901, 902"
103	40	115	"ENDOSULFAN; SEE 900, 901, 902"
102	40	115	"ENDOSULFAN; SEE 900, 901, 902"
006	40	115	"ENDOSULFAN; SEE 900, 901, 902"
056	40	115	"ENDOSULFAN; SEE 900, 901, 902"
012	40	115	"ENDOSULFAN; SEE 900, 901, 902"
045	40	115	"ENDOSULFAN; SEE 900, 901, 902"
042	40	115	"ENDOSULFAN; SEE 900, 901, 902"
038	40	115	"ENDOSULFAN; SEE 900, 901, 902"
034	40	115	"ENDOSULFAN; SEE 900, 901, 902"
015	40	115	"ENDOSULFAN; SEE 900, 901, 902"
015	40	115	"ENDOSULFAN; SEE 900, 901, 902"
629	43	115	"ENDOSULFAN; SEE 900, 901, 902"
631	43	115	"ENDOSULFAN; SEE 900, 901, 902"
628	43	115	"ENDOSULFAN; SEE 900, 901, 902"
470	43	115	"ENDOSULFAN; SEE 900, 901, 902"
111	43	115	"ENDOSULFAN; SEE 900, 901, 902"
017	43	115	"ENDOSULFAN; SEE 900, 901, 902"
110	43	115	"ENDOSULFAN; SEE 900, 901, 902"
009	43	115	"ENDOSULFAN; SEE 900, 901, 902"
037	43	115	"ENDOSULFAN; SEE 900, 901, 902"
050	43	115	"ENDOSULFAN; SEE 900, 901, 902"
028	43	115	"ENDOSULFAN; SEE 900, 901, 902"
631	43	115	"ENDOSULFAN; SEE 900, 901, 902"
628	43	115	"ENDOSULFAN; SEE 900, 901, 902"
002	43	115	"ENDOSULFAN; SEE 900, 901, 902"
003	43	115	"ENDOSULFAN; SEE 900, 901, 902"
005	43	115	"ENDOSULFAN; SEE 900, 901, 902"
106	43	115	"ENDOSULFAN; SEE 900, 901, 902"
008	43	115	"ENDOSULFAN; SEE 900, 901, 902"
011	43	115	"ENDOSULFAN; SEE 900, 901, 902"
050	43	115	"ENDOSULFAN; SEE 900, 901, 902"
105	43	115	"ENDOSULFAN; SEE 900, 901, 902"
103	43	115	"ENDOSULFAN; SEE 900, 901, 902"
102	43	115	"ENDOSULFAN; SEE 900, 901, 902"
006	43	115	"ENDOSULFAN; SEE 900, 901, 902"
056	43	115	"ENDOSULFAN; SEE 900, 901, 902"
012	43	115	"ENDOSULFAN; SEE 900, 901, 902"
045	43	115	"ENDOSULFAN; SEE 900, 901, 902"
042	43	115	"ENDOSULFAN; SEE 900, 901, 902"
038	43	115	"ENDOSULFAN; SEE 900, 901, 902"
034	43	115	"ENDOSULFAN; SEE 900, 901, 902"
015	43	115	"ENDOSULFAN; SEE 900, 901, 902"
015	43	115	"ENDOSULFAN; SEE 900, 901, 902"
629	45	115	"ENDOSULFAN; SEE 900, 901, 902"
631	45	115	"ENDOSULFAN; SEE 900, 901, 902"
628	45	115	"ENDOSULFAN; SEE 900, 901, 902"
470	45	115	"ENDOSULFAN; SEE 900, 901, 902"
111	45	115	"ENDOSULFAN; SEE 900, 901, 902"
017	45	115	"ENDOSULFAN; SEE 900, 901, 902"
110	45	115	"ENDOSULFAN; SEE 900, 901, 902"
009	45	115	"ENDOSULFAN; SEE 900, 901, 902"
037	45	115	"ENDOSULFAN; SEE 900, 901, 902"
050	45	115	"ENDOSULFAN; SEE 900, 901, 902"
028	45	115	"ENDOSULFAN; SEE 900, 901, 902"
631	45	115	"ENDOSULFAN; SEE 900, 901, 902"
628	45	115	"ENDOSULFAN; SEE 900, 901, 902"
002	45	115	"ENDOSULFAN; SEE 900, 901, 902"
003	45	115	"ENDOSULFAN; SEE 900, 901, 902"
005	45	115	"ENDOSULFAN; SEE 900, 901, 902"
106	45	115	"ENDOSULFAN; SEE 900, 901, 902"
008	45	115	"ENDOSULFAN; SEE 900, 901, 902"
011	45	115	"ENDOSULFAN; SEE 900, 901, 902"
050	45	115	"ENDOSULFAN; SEE 900, 901, 902"
105	45	115	"ENDOSULFAN; SEE 900, 901, 902"
103	45	115	"ENDOSULFAN; SEE 900, 901, 902"
102	45	115	"ENDOSULFAN; SEE 900, 901, 902"
006	45	115	"ENDOSULFAN; SEE 900, 901, 902"
056	45	115	"ENDOSULFAN; SEE 900, 901, 902"
012	45	115	"ENDOSULFAN; SEE 900, 901, 902"
045	45	115	"ENDOSULFAN; SEE 900, 901, 902"
042	45	115	"ENDOSULFAN; SEE 900, 901, 902"
038	45	115	"ENDOSULFAN; SEE 900, 901, 902"
034	45	115	"ENDOSULFAN; SEE 900, 901, 902"
015	45	115	"ENDOSULFAN; SEE 900, 901, 902"
015	45	115	"ENDOSULFAN; SEE 900, 901, 902"
012	48	160	CHLORPYRIFOS
025	48	160	CHLORPYRIFOS
024	48	160	CHLORPYRIFOS
017	48	160	CHLORPYRIFOS
015	48	160	CHLORPYRIFOS
026	48	160	CHLORPYRIFOS
011	48	160	CHLORPYRIFOS
009	48	160	CHLORPYRIFOS
008	48	160	CHLORPYRIFOS
006	48	160	CHLORPYRIFOS
030	48	160	CHLORPYRIFOS
003	48	160	CHLORPYRIFOS
001	48	160	CHLORPYRIFOS
007	48	160	CHLORPYRIFOS
056	48	160	CHLORPYRIFOS
631	48	160	CHLORPYRIFOS
629	48	160	CHLORPYRIFOS
628	48	160	CHLORPYRIFOS
470	48	160	CHLORPYRIFOS
111	48	160	CHLORPYRIFOS
110	48	160	CHLORPYRIFOS
109	48	160	CHLORPYRIFOS
106	48	160	CHLORPYRIFOS
105	48	160	CHLORPYRIFOS
103	48	160	CHLORPYRIFOS
027	48	160	CHLORPYRIFOS
101	48	160	CHLORPYRIFOS
029	48	160	CHLORPYRIFOS
050	48	160	CHLORPYRIFOS
049	48	160	CHLORPYRIFOS
048	48	160	CHLORPYRIFOS
045	48	160	CHLORPYRIFOS
042	48	160	CHLORPYRIFOS
039	48	160	CHLORPYRIFOS
038	48	160	CHLORPYRIFOS
037	48	160	CHLORPYRIFOS
034	48	160	CHLORPYRIFOS
002	48	160	CHLORPYRIFOS
102	48	160	CHLORPYRIFOS
028	48	160	CHLORPYRIFOS
005	48	160	CHLORPYRIFOS
012	29	160	CHLORPYRIFOS
025	29	160	CHLORPYRIFOS
024	29	160	CHLORPYRIFOS
017	29	160	CHLORPYRIFOS
015	29	160	CHLORPYRIFOS
026	29	160	CHLORPYRIFOS
011	29	160	CHLORPYRIFOS
009	29	160	CHLORPYRIFOS
008	29	160	CHLORPYRIFOS
006	29	160	CHLORPYRIFOS
030	29	160	CHLORPYRIFOS
003	29	160	CHLORPYRIFOS
001	29	160	CHLORPYRIFOS
007	29	160	CHLORPYRIFOS
