FY	COUNTRY	INDPD	PRODUCT NAME	ANAL	POS	% POS	VIOL	% VI	CVRD	FND
2011 	INDIA 	02D07 	"RICE, BASMATI, PROCESSED (PACKAGED) "	8	4	50	4	50	430	6
2011 	INDIA 	02D99 	"RICE, PROCESSED (PACKAGED) N.E.C. "	4	0	0	0	0	443	0
2011 	INDIA 	02G08 	"SOYBEAN FLOUR, MEAL, OR POWDER "	1	1	100	1	100	15	1
2011 	INDIA 	02G11 	GRAM FLOUR 	1	0	0	0	0	392	0
2011 	INDIA 	02G99 	FLOURS AND MEALS N.E.C. 	1	0	0	0	0	308	0
2011 	INDIA 	05A03 	"RICE FLAKES,PUFFS,KRISPIES,LOOPS READY TO EAT "	2	1	50	0	0	411	2
2011 	INDIA 	07B06 	"POTATO CHIPS,FRIED "	1	1	100	1	100	263	1
2011 	INDIA 	09C16 	"MILK, DRIED "	1	0	0	0	0	411	0
2011 	INDIA 	16J05 	SHRIMP & PRAWNS 	1	0	0	0	0	248	0
2011 	INDIA 	16M07 	"CUTTLEFISH, OTHER AQUATIC SPECIES "	1	0	0	0	0	117	0
2011 	INDIA 	18Y99 	"VEGETABLE PROTEIN PRODUCTS NOT ELSEWHERE MENTIONED, N.E.C. "	2	0	0	0	0	392	0
2011 	INDIA 	20A08 	GOOSEBERRIES  (BERRY) 	4	1	25	0	0	399	2
2011 	INDIA 	20B08 	"GOOSEBERRIES, DRIED OR PASTE "	1	1	100	0	0	392	1
2011 	INDIA 	20B10 	"RAISINS,  DRIED OR PASTE "	1	1	100	1	100	411	10
2011 	INDIA 	20D01 	"BLACKBERRY JUICE, BERRY JUICE OR CONCENTRATES "	1	0	0	0	0	342	0
2011 	INDIA 	20D08 	"GOOSEBERRY JUICE, BERRY JUICE OR CONCENTRATES "	1	0	0	0	0	342	0
2011 	INDIA 	21B01 	"FRUIT COCKTAIL, DRIED OR PASTE "	1	1	100	0	0	342	1
2011 	INDIA 	21H15 	"PRUNES (DRIED PLUMS), DRIED OR PASTE "	1	0	0	0	0	0	0
2011 	INDIA 	21M05 	SUBTROPICAL FRUIT FLAVORED IMITATION FRUIT 	1	0	0	0	0	293	0
2011 	INDIA 	21R04 	GUAVA (SUBTROPICAL AND TROPICAL FRUIT PUREES) 	1	0	0	0	0	248	0
2011 	INDIA 	21R05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT PUREES) 	4	0	0	0	0	308	0
2011 	INDIA 	21S05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT) 	3	1	33	0	0	430	2
2011 	INDIA 	21S16 	SAPOTA (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	392	0
2011 	INDIA 	21T05 	"MANGO, DRIED OR PASTE "	2	0	0	0	0	248	0
2011 	INDIA 	21V10 	"JACKFRUIT, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL FRUIT "	1	0	0	0	0	392	0
2011 	INDIA 	23A05 	"COCONUT, IN SHELL "	1	0	0	0	0	112	0
2011 	INDIA 	23B03 	"CASHEW, SHELLED "	8	0	0	0	0	418	0
2011 	INDIA 	23B05 	"COCONUT, SHELLED "	1	0	0	0	0	0	0
2011 	INDIA 	23K02 	SESAME SEED (EDIBLE) 	6	0	0	0	0	265	0
2011 	INDIA 	23K99 	"EDIBLE SEEDS, N.E.C. "	1	0	0	0	0	263	0
2011 	INDIA 	24A06 	GARBANZO BEAN 	3	0	0	0	0	364	0
2011 	INDIA 	24A09 	MUNG BEAN 	1	1	100	0	0	411	2
2011 	INDIA 	24A20 	CHANA DAL 	2	0	0	0	0	308	0
2011 	INDIA 	24A23 	"OTHER BEAN/SEED SPROUTS, N.E.C. "	1	0	0	0	0	392	0
2011 	INDIA 	24A51 	PEAS 	3	1	33	1	33	399	2
2011 	INDIA 	24A70 	LENTILS 	2	0	0	0	0	0	0
2011 	INDIA 	24A99 	"BEANS, CORN, AND PEA, N.E.C. (VEGETABLE) "	8	1	13	1	13	399	6
2011 	INDIA 	24B09 	"MUNG BEAN, DRIED OR PASTE "	2	1	50	1	50	342	1
2011 	INDIA 	24B99 	"BEAN, CORN, PEA, DRIED OR PASTE, N.E.C. (VEGETABLE) "	1	0	0	0	0	392	0
2011 	INDIA 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	0	0
2011 	INDIA 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	308	0
2011 	INDIA 	24F09 	GOURD (FRUIT USED AS VEGETABLE) 	3	1	33	0	0	399	1
2011 	INDIA 	24F12 	"JALAPENO PEPPER, HOT  (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	411	0
2011 	INDIA 	24F20 	CUCUMBERS (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	0	0
2011 	INDIA 	24H08 	"PEPPER, HOT, DRIED OR PASTE "	3	3	100	3	100	399	7
2011 	INDIA 	24T25 	SPINACH (LEAF & STEM VEGETABLE) 	1	1	100	1	100	392	4
2011 	INDIA 	25J06 	POTATO (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	0	0
2011 	INDIA 	25J12 	"SWEET POTATO, YAMS (ROOT & TUBER VEGETABLE) "	4	0	0	0	0	436	0
2011 	INDIA 	25J21 	GARLIC BULB  (ROOT & TUBER VEGETABLE) 	2	0	0	0	0	263	0
2011 	INDIA 	25J25 	"ONION BULB (YELLOW, WHITE, RED, ETC.) (ROOT & TUBER VEGETABLE) "	1	0	0	0	0	392	0
2011 	INDIA 	25M99 	"ROOT & TUBER VEGETABLE, JUICE OR DRINK, N.E.C. "	1	0	0	0	0	248	0
2011 	INDIA 	25Q01 	"MUSHROOM, COMMON (AGARICUS BISPORUS), PIECES AND STEMS, SLICED "	1	1	100	1	100	263	1
2011 	INDIA 	26C09 	"SESAME OIL, REFINED, SINGLE INGREDIENT "	2	0	0	0	0	392	0
2011 	INDIA 	27Y03 	CHUTNEY 	1	1	100	0	0	247	1
2011 	INDIA 	28A05 	"BAY (LAUREL), WHOLE  (SPICE) "	1	0	0	0	0	342	0
2011 	INDIA 	28A08 	"CAPSICUMS (CAYENNE CHILI, HOT PEPPERS), WHOLE  (SPICE) "	5	4	80	4	80	374	20
2011 	INDIA 	28A10 	"CARDAMON, WHOLE (SPICE) "	1	0	0	0	0	246	0
2011 	INDIA 	28A14 	"CLOVE, WHOLE (SPICE) "	1	0	0	0	0	248	0
2011 	INDIA 	28A15 	"CORIANDER, WHOLE (SPICE) "	3	0	0	0	0	392	0
2011 	INDIA 	28A29 	"MUSTARD, WHOLE (SPICE) "	1	0	0	0	0	263	0
2011 	INDIA 	28A43 	"SESAME, WHOLE (SPICE) "	2	0	0	0	0	392	0
2011 	INDIA 	28A49 	"TURMERIC, WHOLE (SPICE) "	1	0	0	0	0	392	0
2011 	INDIA 	28A56 	"FENUGREEK, WHOLE (SPICE) "	3	2	67	2	67	399	5
2011 	INDIA 	28A99 	"WHOLE SPICE, N.E.C. "	4	2	50	1	25	270	2
2011 	INDIA 	28B08 	"CAPSICUMS (CAYENNE CHILI, HOT PEPPERS), GROUND, CRACKED  (SPICE) "	23	22	96	17	74	455	39
2011 	INDIA 	28B10 	"CARDAMON, GROUND, CRACKED  (SPICE) "	2	2	100	2	100	342	12
2011 	INDIA 	28B12 	"CELERY, GROUND, CRACKED  (SPICE) "	1	1	100	0	0	411	1
2011 	INDIA 	28B16 	"CUMIN, GROUND, CRACKED  (SPICE) "	1	1	100	1	100	248	2
2011 	INDIA 	28B18 	"FENNEL, GROUND, CRACKED  (SPICE) "	1	0	0	0	0	392	0
2011 	INDIA 	28B31 	"ONION, GROUND, CRACKED  (SPICE) "	1	1	100	0	0	402	1
2011 	INDIA 	28B49 	"TURMERIC, GROUND, CRACKED (SPICE) "	1	0	0	0	0	263	0
2011 	INDIA 	28Y99 	"SPICES, FLAVORS AND SALT NOT MENTIONED ELSEWHERE, N.E.C. "	1	1	100	1	100	392	5
2011 	INDIA 	30G99 	"BEVERAGE BASE OF NON FRUIT ORIGIN, LIQUID, N.E.C. "	1	0	0	0	0	308	0
2011 	INDIA 	31P04 	"TEA, CAMOMILLE, CHAMOMILE  (TEA SUBSTITUTE) "	1	1	100	1	100	248	2
2011 	INDIA 	36A99 	"SUGAR PRODUCTS, N.E.C. "	1	0	0	0	0	411	0
2011 	INDIA 	36C04 	HONEY 	9	0	0	0	0	458	0
2011 	INDIA 	36C99 	"HONEY, N.E.C. "	2	0	0	0	0	392	0
2011 	INDIA 	37B99 	"MULTIPLE FOOD SPECIALITIES, SIDE DISHES AND DESSERTS, N.E.C. "	1	1	100	0	0	342	2
2011 	INDIA 	38M29 	VEGETABLE (SINGLE INGREDIENT NOT MENTIONED ELSEWHERE) BROTH (MEAT AND/OR VEGETABLE STOCK) 	1	0	0	0	0	392	0
2011 	INDIA 	54A99 	"VITAMIN, N.E.C. "	4	1	25	0	0	1	1
2011 	INDIA 	54F13 	"GOTU KOLA (HERBAL & BOTANICALS, NOT TEAS) "	1	1	100	1	100	411	1
2011 	INDIA 	54F45 	"FENUGREEK (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	248	0
2011 	INDIA 	54F94 	"ASHWAGANDHA (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	392	0
2011 	INDIA 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	2	1	50	1	50	411	1
2011 	INDIA 	54I01 	GUAR GUM (FIBER) 	1	1	100	0	0	293	1
2011 	INDIA 	54I02 	PSYLLIUM (FIBER) 	3	2	67	1	33	430	4
2011 	INDIA 	54J06 	HOLY BASIL (HERBAL & BOTANICALS II) 	4	0	0	0	0	399	0
2011 	INDIA 	54K06 	"HOLY BASIL (HERBAL & BOTANICALS, NOT TEAS II) "	1	0	0	0	0	392	0
2011 	INDIA 	54Y99 	"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C. "	1	0	0	0	0	263	0
2011 	INDONESIA 	16A17 	GROUPERS 	1	0	0	0	0	112	0
2011 	INDONESIA 	16A37 	"SNAPPER (RED, GRAY, MALABAR, ETC.) "	2	0	0	0	0	364	0
2011 	INDONESIA 	16A45 	"TUNA (ALBACORE, YELLOWFIN, BLUEFIN, SKIPJACK, ETC.) "	2	0	0	0	0	112	0
2011 	INDONESIA 	16A58 	TILAPIA 	1	0	0	0	0	392	0
2011 	INDONESIA 	16A69 	ESCOLAR 	1	0	0	0	0	117	0
2011 	INDONESIA 	16A73 	MACKEREL (ALL EXCEPT SPANISH OR KING SEE '22') 	1	0	0	0	0	117	0
2011 	INDONESIA 	16X06 	"TILAPIA, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	6	0	0	0	0	392	0
2011 	INDONESIA 	16X21 	"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	1	0	0	0	0	0	0
2011 	INDONESIA 	21V07 	"PINEAPPLE, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL FRUIT "	1	0	0	0	0	0	0
2011 	INDONESIA 	23B03 	"CASHEW, SHELLED "	1	0	0	0	0	373	0
2011 	INDONESIA 	24A13 	SOYBEANS (SEE INDUSTRY 37 FOR 'BEAN CURD') 	1	1	100	0	0	373	2
2011 	INDONESIA 	26C01 	"COCONUT OIL, REFINED, SINGLE INGREDIENT "	1	0	0	0	0	263	0
2011 	INDONESIA 	30Y02 	COCONUT MILK BEVERAGE BASE 	1	0	0	0	0	392	0
2011 	INDONESIA 	34A99 	COCOA BEAN N.E.C. 	4	0	0	0	0	14	0
2011 	IRAN 	21H15 	"PRUNES (DRIED PLUMS), DRIED OR PASTE "	1	0	0	0	0	0	0
2011 	IRAN 	24U99 	"LEAF & STEM VEGETABLES, DRIED OR PASTE, N.E.C. "	1	0	0	0	0	0	0
2011 	IRAQ 	54F16 	"LICORICE (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	436	0
2011 	IRELAND 	09D32 	MILK PROTEIN CONCENTRATE 	1	0	0	0	0	0	0
2011 	ISRAEL 	20G06 	ORANGE      (CITRUS) 	1	0	0	0	0	263	0
2011 	ISRAEL 	21G05 	"DATES (PIT FRUIT),  (PIT FRUIT) "	1	0	0	0	0	308	0
2011 	ISRAEL 	21G09 	OLIVES (PIT FRUIT) 	1	0	0	0	0	0	0
2011 	ISRAEL 	22J99 	"OTHER FRUIT AND FRUIT PRODUCTS, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED, N.E.C. "	1	0	0	0	0	0	0
2011 	ISRAEL 	23M01 	"SESAME SEED PASTE (E.G., TAHINA) "	1	0	0	0	0	0	0
2011 	ISRAEL 	24B06 	"GARBANZO BEAN, DRIED OR PASTE "	1	0	0	0	0	0	0
2011 	ISRAEL 	24F07 	"PEPPER, SWEET (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	308	0
2011 	ISRAEL 	24F20 	CUCUMBERS (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	0	0
2011 	ISRAEL 	24K01 	"EGG PLANT, WITH SAUCE "	1	0	0	0	0	392	0
2011 	ISRAEL 	25J01 	CARROT (ROOT & TUBER VEGETABLE) 	2	0	0	0	0	270	0
2011 	ITALY 	25E99 	"MIXED VEGETABLES, N.E.C. "	1	0	0	0	0	248	0
2011 	ITALY 	02D02 	"RICE, PLAIN (WHITE OR POLISHED) PROCESSED (PACKAGED) "	2	1	50	0	0	342	1
2011 	ITALY 	02D99 	"RICE, PROCESSED (PACKAGED) N.E.C. "	1	0	0	0	0	247	0
2011 	ITALY 	03A99 	"BREAD/ROLLS/BUNS, N.E.C. "	1	0	0	0	0	112	0
2011 	ITALY 	03R03 	"CAKES, FRUIT OR JELLY FILLED "	3	1	33	0	0	263	2
2011 	ITALY 	04A01 	MACARONI ENRICHED 	2	0	0	0	0	248	0
2011 	ITALY 	04A02 	MACARONI 	2	1	50	0	0	263	1
2011 	ITALY 	04A05 	SPAGHETTI 	10	6	60	0	0	430	2
2011 	ITALY 	04A10 	"MACARONI, WHOLE WHEAT "	4	2	50	0	0	399	1
2011 	ITALY 	20C13 	"RASPBERRY, RED, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	392	0
2011 	ITALY 	20C14 	"STRAWBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	392	0
2011 	ITALY 	20C99 	"BERRIES, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED, N.E.C. "	1	0	0	0	0	392	0
2011 	ITALY 	20J06 	"ORANGE, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	411	0
2011 	ITALY 	20K06 	"ORANGE, CITRUS FRUIT JUICES OR CONCENTRATES "	1	1	100	0	0	392	5
2011 	ITALY 	20S03 	"PEAR, CORE FRUIT JUICES OR CONCENTRATES "	1	0	0	0	0	0	0
2011 	ITALY 	21G09 	OLIVES (PIT FRUIT) 	3	0	0	0	0	117	0
2011 	ITALY 	23B06 	"FILBERT, HAZELNUT, SHELLED "	1	0	0	0	0	0	0
2011 	ITALY 	24F50 	TOMATOES (FRUIT USED AS VEGETABLE) 	2	0	0	0	0	342	0
2011 	ITALY 	24H50 	"TOMATO, DRIED "	1	0	0	0	0	248	0
2011 	ITALY 	24K50 	"TOMATOES, WITH SAUCE "	1	1	100	0	0	392	1
2011 	ITALY 	25N25 	"ONION BULB (YELLOW, WHITE, RED, ETC.), WITH SAUCE "	1	1	100	0	0	392	1
2011 	ITALY 	26A04 	"OLIVE OIL, CRUDE  (FOR REFINING) "	1	0	0	0	0	0	0
2011 	ITALY 	26A09 	"VIRGIN OLIVE OIL, CRUDE "	2	0	0	0	0	392	0
2011 	ITALY 	26C04 	"OLIVE OIL, REFINED, SINGLE INGREDIENT "	5	1	20	0	0	394	3
2011 	ITALY 	26C99 	"REFINED VEGETABLE OIL, SINGLE INGREDIENT, N.E.C. "	1	1	100	0	0	392	1
2011 	ITALY 	28B08 	"CAPSICUMS (CAYENNE CHILI, HOT PEPPERS), GROUND, CRACKED  (SPICE) "	1	0	0	0	0	0	0
2011 	ITALY 	36C04 	HONEY 	1	0	0	0	0	263	0
2011 	IVORY COAST 	34A99 	COCOA BEAN N.E.C. 	1	0	0	0	0	14	0
2011 	JAMAICA 	07B99 	"FRIED SNACK FOODS, N.E.C. "	1	0	0	0	0	0	0
2011 	JAMAICA 	20G11 	CLEMENTINE       (CITRUS) 	1	1	100	0	0	403	2
2011 	JAMAICA 	24F07 	"PEPPER, SWEET (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	1	0
2011 	JAMAICA 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	308	0
2011 	JAMAICA 	24T13 	COLLARD (LEAF & STEM VEGETABLE) 	1	0	0	0	0	308	0
2011 	JAMAICA 	25J12 	"SWEET POTATO, YAMS (ROOT & TUBER VEGETABLE) "	11	7	64	3	27	443	4
2011 	JAPAN 	02G08 	"SOYBEAN FLOUR, MEAL, OR POWDER "	1	0	0	0	0	0	0
2011 	JAPAN 	20G06 	ORANGE      (CITRUS) 	1	1	100	1	100	392	3
2011 	JAPAN 	24A51 	PEAS 	1	0	0	0	0	0	0
2011 	JAPAN 	24A99 	"BEANS, CORN, AND PEA, N.E.C. (VEGETABLE) "	1	0	0	0	0	263	0
2011 	JAPAN 	24F05 	PUMPKINS (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	0	0
2011 	JAPAN 	25J12 	"SWEET POTATO, YAMS (ROOT & TUBER VEGETABLE) "	3	1	33	0	0	248	1
2011 	JAPAN 	25P99 	"MUSHROOMS AND OTHER FUNGI PRODUCTS, WHOLE (BUTTON), N.E.C. "	1	0	0	0	0	122	0
2011 	JAPAN 	28B21 	"HORSERADISH ROOT, GROUND, CRACKED  (SPICE) "	1	0	0	0	0	0	0
2011 	JAPAN 	31P99 	"TEA SUBSTITUTES, N.E.C. "	1	0	0	0	0	392	0
2011 	JAPAN 	37J99 	"SAUCES, N.E.C. "	1	0	0	0	0	263	0
2011 	JAPAN 	54Y99 	"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C. "	1	0	0	0	0	263	0
2011 	JORDAN 	20H04 	"LEMON, DRIED OR PASTE "	1	1	100	0	0	392	1
2011 	JORDAN 	26B06 	PALM KERNEL OIL STOCK 	1	0	0	0	0	117	0
2011 	KAZAKHSTAN 	16A26 	"PERCH, FRESH WATER (YELLOW, LAKE) "	1	0	0	0	0	112	0
2011 	KENYA 	21V07 	"PINEAPPLE, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL FRUIT "	1	1	100	0	0	259	1
2011 	KENYA 	23B03 	"CASHEW, SHELLED "	2	0	0	0	0	392	0
2011 	KENYA 	23B18 	"MACADAMIA, SHELLED "	1	0	0	0	0	263	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	16E03 	OYSTERS 	1	0	0	0	0	411	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54E12 	GINSENG (HERBAL & BOTANICAL TEAS) 	1	0	0	0	0	122	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54E44 	ELEUTHEROCOCCUS (HERBAL & BOTANICAL TEAS) 	2	0	0	0	0	399	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54E70 	WORMWOOD (HERBAL & BOTANICAL TEAS) 	4	1	25	1	25	458	27
2011 	"KOREA, REPUBLIC OF (SOUTH) "	02D01 	"RICE, BROWN, PROCESSED (PACKAGED) "	1	0	0	0	0	248	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	02G03 	MALT FLOUR 	1	0	0	0	0	248	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	02G08 	"SOYBEAN FLOUR, MEAL, OR POWDER "	1	0	0	0	0	0	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	02G99 	FLOURS AND MEALS N.E.C. 	1	0	0	0	0	392	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	03F99 	CRACKERS (NON FILLED) N.E.C. 	1	0	0	0	0	248	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	03H99 	"PLAIN COOKIES,BISCUITS AND WAFERS, N.E.C. "	1	0	0	0	0	392	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	04C08 	"ORIENTAL NOODLES (FLAVORED WITH SHRIMP,CHICKEN,BEEF,LOBSTER,CRAB,PLAIN,ETC.) "	3	0	0	0	0	392	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	16J01 	CRAB 	1	0	0	0	0	342	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	20D09 	"GRAPE JUICE, BERRY JUICE OR CONCENTRATES "	1	0	0	0	0	248	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	20K01 	"CITRON, CITRUS FRUIT JUICES OR CONCENTRATES "	1	1	100	0	0	411	1
2011 	"KOREA, REPUBLIC OF (SOUTH) "	20N03 	PEAR        (CORE FRUIT) 	3	2	67	0	0	430	8
2011 	"KOREA, REPUBLIC OF (SOUTH) "	21K13 	"PEACH, JUICE, PIT FRUIT JUICES OR CONCENTRATES "	1	0	0	0	0	248	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	24B13 	"SOYBEANS (SEE INDUSTRY 37 FOR BEAN CURD), DRIED OR PASTE "	2	0	0	0	0	0	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	24H05 	"PUMPKINS, DRIED OR PASTE "	1	1	100	0	0	392	3
2011 	"KOREA, REPUBLIC OF (SOUTH) "	25G99 	"MIXED VEGETABLES, JUICE OR DRINK, N.E.C. "	2	0	0	0	0	308	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	25J07 	RADISH (ROOT & TUBER VEGETABLE) 	3	0	0	0	0	430	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	25L07 	"RADISH, DRIED OR PASTE "	1	1	100	1	100	84	2
2011 	"KOREA, REPUBLIC OF (SOUTH) "	25P01 	"MUSHROOM, COMMON (AGARICUS BISPORUS), WHOLE (BUTTON)  (FUNGI) "	2	0	0	0	0	0	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	25P99 	"MUSHROOMS AND OTHER FUNGI PRODUCTS, WHOLE (BUTTON), N.E.C. "	3	0	0	0	0	263	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	28A13 	"CINNAMON, CASSIA, WHOLE  (SPICE) "	1	0	0	0	0	248	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	29A21 	"SOFT DRINK, GINSENG, GENSING, NONCARBONATED "	1	0	0	0	0	293	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	31K99 	"TEA, N.E.C. "	1	1	100	1	100	392	8
2011 	"KOREA, REPUBLIC OF (SOUTH) "	38A99 	"SOUP, N.E.C. "	1	0	0	0	0	308	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54F12 	"GINSENG (HERBAL & BOTANICALS, NOT TEAS) "	2	2	100	1	50	274	7
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	1	1	100	0	0	400	2
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54J01 	BUPLEURUM (HERBAL & BOTANICALS II) 	1	1	100	1	100	248	1
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54J02 	EUCOMMIA (HERBAL & BOTANICALS II) 	1	0	0	0	0	392	0
2011 	"KOREA, REPUBLIC OF (SOUTH) "	54J04 	SAPOSHNIKOVIA DIVARICATA (HERBAL & BOTANICALS II) 	1	1	100	1	100	248	1
2011 	LEBANON 	28E99 	"MIXED SPICE AND SEAONINGS, WITHOUT SALT, N.E.C. "	2	1	50	0	0	392	2
2011 	LEBANON 	02F07 	"WHEAT, MILLED (CRUSHED, COARSE GROUND OR CRACKED) "	1	0	0	0	0	248	0
2011 	LEBANON 	20J06 	"ORANGE, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	392	0
2011 	LEBANON 	21C01 	"FRUIT COCKTAIL, MIXED FRUIT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	392	0
2011 	LEBANON 	21G09 	OLIVES (PIT FRUIT) 	3	0	0	0	0	267	0
2011 	LEBANON 	21G10 	"OLIVES, BLACK,  (PIT FRUIT) "	1	0	0	0	0	117	0
2011 	LEBANON 	21G11 	"OLIVES, GREEN,  (PIT FRUIT) "	1	0	0	0	0	117	0
2011 	LEBANON 	21J01 	"APRICOT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	2	0	0	0	0	399	0
2011 	LEBANON 	21V03 	"FIG, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL FRUIT "	1	0	0	0	0	392	0
2011 	LEBANON 	22K01 	"POMEGRANATE, JUICE, OTHER FRUIT JUICES OR CONCENTRATES "	3	0	0	0	0	392	0
2011 	LEBANON 	23K02 	SESAME SEED (EDIBLE) 	2	0	0	0	0	263	0
2011 	LEBANON 	23M01 	"SESAME SEED PASTE (E.G., TAHINA) "	1	0	0	0	0	248	0
2011 	LEBANON 	24A05 	FAVA BEAN 	1	0	0	0	0	392	0
2011 	LEBANON 	24A08 	LIMA BEAN 	1	0	0	0	0	248	0
2011 	LEBANON 	24A70 	LENTILS 	1	0	0	0	0	248	0
2011 	LEBANON 	24F01 	EGG PLANT  (FRUIT USED AS VEGETABLE) 	2	1	50	0	0	270	1
2011 	LEBANON 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	342	0
2011 	LEBANON 	24T99 	"LEAF & STEM VEGETABLES, N.E.C. "	1	1	100	0	0	307	2
2011 	LEBANON 	26A09 	"VIRGIN OLIVE OIL, CRUDE "	1	0	0	0	0	0	0
2011 	LEBANON 	28B48 	"THYME, GROUND, CRACKED  (SPICE) "	1	1	100	1	100	342	2
2011 	LEBANON 	33A99 	"HARD CANDY WITH NUT OR NUT PRODUCTS, N.E.C.  (WITHOUT CHOCOLATE) "	4	0	0	0	0	392	0
2011 	MACEDONIA 	20A01 	BLACKBERRIES (BERRY) 	1	1	100	0	0	411	1
2011 	MADAGASCAR 	28B14 	"CLOVE, GROUND, CRACKED  (SPICE) "	1	0	0	0	0	342	0
2011 	MADAGASCAR 	28N03 	"VANILLA BEAN, RAW MATERIAL FOR EXTRACTS AND FLAVORS "	2	0	0	0	0	308	0
2011 	MALAYSIA 	03A99 	"BREAD/ROLLS/BUNS, N.E.C. "	2	1	50	0	0	112	1
2011 	MALAYSIA 	16J05 	SHRIMP & PRAWNS 	1	0	0	0	0	248	0
2011 	MALAYSIA 	16X21 	"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	1	0	0	0	0	0	0
2011 	MALAYSIA 	23K03 	SOYBEANS (EDIBLE) 	1	0	0	0	0	392	0
2011 	MALAYSIA 	24A51 	PEAS 	1	0	0	0	0	392	0
2011 	MALAYSIA 	24D13 	"SOYBEANS (SEE INDUSTRY 37 FOR 'BEAN CURD'),  JUICE OR DRINK "	1	0	0	0	0	392	0
2011 	MALAYSIA 	34B14 	COCOA (EXCEPT CHOCOLATE CANDY AND CHOCOLATE BEVERAGE BASE) 	1	0	0	0	0	248	0
2011 	MALAYSIA 	36C01 	COMB HONEY 	1	0	0	0	0	342	0
2011 	MALAYSIA 	37G99 	"GRAVIES, N.E.C. "	1	1	100	1	100	392	3
